21185,X,X,X
21186,X,X,X
21187,X,X,X
21188,X,X,X
21189,X,X,X
21190,X,X,X
21191,X,X,X
21192,X,X,X
21193,X,X,X
21194,X,X,X
21195,X,X,X
21196,X,X,X
21197,X,X,X
21198,X,X,X
21199,X,X,X
21200,X,X,X
21201,X,X,X
21202,X,X,X
21203,X,X,X
21204,X,X,X
21205,X,X,X
21206,X,X,X
21207,X,X,X
21208,X,X,X
21209,X,X,X
21210,X,X,X
21211,X,X,X
21212,X,X,X
21213,X,X,X
21214,X,X,X
21215,X,X,X
21216,X,X,X
21217,X,X,X
21218,X,X,X
21219,X,X,X
21220,X,X,X
21221,X,X,X
21222,X,X,X
21223,X,X,X
21224,X,X,X
21225,X,X,X
21226,X,X,X
21227,X,X,X
21228,X,X,X
21229,X,X,X
21230,X,X,X
21231,X,X,X
21232,X,X,X
21233,X,X,X
21234,X,X,X
21235,X,X,X
21236,X,X,X
21237,X,X,X
21238,X,X,X
21239,X,X,X
21240,X,X,X
21241,X,X,X
21242,X,X,X
21243,X,X,X
21244,X,X,X
21245,X,X,X
21246,X,X,X
21247,X,X,X
21248,X,X,X
21249,X,X,X
21250,X,X,X
21251,X,X,X
21252,X,X,X
21253,X,X,X
21254,X,X,X
21255,X,X,X
21256,X,X,X
21257,X,X,X
21258,X,X,X
21259,X,X,X
21260,X,X,X
21261,X,X,X
21262,X,X,X
21263,X,X,X
21264,X,X,X
21265,X,X,X
21266,X,X,X
21267,X,X,X
21268,X,X,X
21269,X,X,X
21270,X,X,X
21271,X,X,X
21272,X,X,X
21273,X,X,X
21274,X,X,X
21275,X,X,X
21276,X,X,X
21277,X,X,X
21278,X,X,X
21279,X,X,X
21280,X,X,X
21281,X,X,X
21282,X,X,X
21283,X,X,X
21284,X,X,X
21285,X,X,X
21286,X,X,X
21287,X,X,X
21288,X,X,X
21289,X,X,X
21290,X,X,X
21291,X,X,X
21292,X,X,X
21293,X,X,X
21294,X,X,X
21295,X,X,X
21296,X,X,X
21297,X,X,X
21298,X,X,X
21299,X,X,X
21300,X,X,X
21301,X,X,X
21302,X,X,X
21303,X,X,X
21304,X,X,X
21305,X,X,X
21306,X,X,X
21307,X,X,X
21308,X,X,X
21309,X,X,X
21310,X,X,X
21311,X,X,X
21312,X,X,X
21313,X,X,X
21314,X,X,X
21315,X,X,X
21316,X,X,X
21317,X,X,X
21318,X,X,X
21319,X,X,X
21320,X,X,X
21321,X,X,X
21322,X,X,X
21323,X,X,X
21324,X,X,X
21325,X,X,X
21326,X,X,X
21327,X,X,X
21328,X,X,X
21329,X,X,X
21330,X,X,X
21331,X,X,X
21332,X,X,X
21333,X,X,X
21334,X,X,X
21335,X,X,X
21336,X,X,X
21337,X,X,X
21338,X,X,X
21339,X,X,X
21340,X,X,X
21341,X,X,X
21342,X,X,X
21343,X,X,X
21344,X,X,X
21345,X,X,X
21346,X,X,X
21347,X,X,X
21348,X,X,X
21349,X,X,X
21350,X,X,X
21351,X,X,X
21352,X,X,X
21353,X,X,X
21354,X,X,X
21355,X,X,X
21356,X,X,X
21357,X,X,X
21358,X,X,X
21359,X,X,X
21360,X,X,X
21361,X,X,X
21362,X,X,X
21363,X,X,X
21364,X,X,X
21365,X,X,X
21366,X,X,X
21367,X,X,X
21368,X,X,X
21369,X,X,X
21370,X,X,X
21371,X,X,X
21372,X,X,X
21373,X,X,X
21374,X,X,X
21375,X,X,X
21376,X,X,X
21377,X,X,X
21378,X,X,X
21379,X,X,X
21380,X,X,X
21381,X,X,X
21382,X,X,X
21383,X,X,X
21384,X,X,X
21385,X,X,X
21386,X,X,X
21387,X,X,X
21388,X,X,X
21389,X,X,X
21390,X,X,X
21391,X,X,X
21392,X,X,X
21393,X,X,X
21394,X,X,X
21395,X,X,X
21396,X,X,X
21397,X,X,X
21398,X,X,X
21399,X,X,X
21400,X,X,X
21401,X,X,X
21402,X,X,X
21403,X,X,X
21404,X,X,X
21405,X,X,X
21406,X,X,X
21407,X,X,X
21408,X,X,X
21409,X,X,X
21410,X,X,X
21411,X,X,X
21412,X,X,X
21413,X,X,X
21414,X,X,X
21415,X,X,X
21416,X,X,X
21417,X,X,X
21418,X,X,X
21419,X,X,X
21420,X,X,X
21421,X,X,X
21422,X,X,X
21423,X,X,X
21424,X,X,X
21425,X,X,X
21426,X,X,X
21427,X,X,X
21428,X,X,X
21429,X,X,X
21430,X,X,X
21431,X,X,X
21432,X,X,X
21433,X,X,X
21434,X,X,X
21435,X,X,X
21436,X,X,X
21437,X,X,X
21438,X,X,X
21439,X,X,X
21440,X,X,X
21441,X,X,X
21442,X,X,X
21443,X,X,X
21444,X,X,X
21445,X,X,X
21446,X,X,X
21447,X,X,X
21448,X,X,X
21449,X,X,X
21450,X,X,X
21451,X,X,X
21452,X,X,X
21453,X,X,X
21454,X,X,X
21455,X,X,X
21456,X,X,X
21457,X,X,X
21458,X,X,X
21459,X,X,X
21460,X,X,X
21461,X,X,X
21462,X,X,X
21463,X,X,X
21464,X,X,X
21465,X,X,X
21466,X,X,X
21467,X,X,X
21468,X,X,X
21469,X,X,X
21470,X,X,X
21471,X,X,X
21472,X,X,X
21473,X,X,X
21474,X,X,X
21475,X,X,X
21476,X,X,X
21477,X,X,X
21478,X,X,X
21479,X,X,X
21480,X,X,X
21481,X,X,X
21482,X,X,X
21483,X,X,X
21484,X,X,X
21485,X,X,X
21486,X,X,X
21487,X,X,X
21488,X,X,X
21489,X,X,X
21490,X,X,X
21491,X,X,X
21492,X,X,X
21493,X,X,X
21494,X,X,X
21495,X,X,X
21496,X,X,X
21497,X,X,X
21498,X,X,X
21499,X,X,X
21500,X,X,X
21501,X,X,X
21502,X,X,X
21503,X,X,X
21504,X,X,X
21505,X,X,X
21506,X,X,X
21507,X,X,X
21508,X,X,X
21509,X,X,X
21510,X,X,X
21511,X,X,X
21512,X,X,X
21513,X,X,X
21514,X,X,X
21515,X,X,X
21516,X,X,X
21517,X,X,X
21518,X,X,X
21519,X,X,X
21520,X,X,X
21521,X,X,X
21522,X,X,X
21523,X,X,X
21524,X,X,X
21525,X,X,X
21526,X,X,X
21527,X,X,X
21528,X,X,X
21529,X,X,X
21530,X,X,X
21531,X,X,X
21532,X,X,X
21533,X,X,X
21534,X,X,X
21535,X,X,X
21536,X,X,X
21537,X,X,X
21538,X,X,X
21539,X,X,X
21540,X,X,X
21541,X,X,X
21542,X,X,X
21543,X,X,X
21544,X,X,X
21545,X,X,X
21546,X,X,X
21547,X,X,X
21548,X,X,X
21549,X,X,X
21550,X,X,X
21551,X,X,X
21552,X,X,X
21553,X,X,X
21554,X,X,X
21555,X,X,X
21556,X,X,X
21557,X,X,X
21558,X,X,X
21559,X,X,X
21560,X,X,X
21561,X,X,X
21562,X,X,X
21563,X,X,X
21564,X,X,X
21565,X,X,X
21566,X,X,X
21567,X,X,X
21568,X,X,X
21569,X,X,X
21570,X,X,X
21571,X,X,X
21572,X,X,X
21573,X,X,X
21574,X,X,X
21575,X,X,X
21576,X,X,X
21577,X,X,X
21578,X,X,X
21579,X,X,X
21580,X,X,X
21581,X,X,X
21582,X,X,X
21583,X,X,X
21584,X,X,X
21585,X,X,X
21586,X,X,X
21587,X,X,X
21588,X,X,X
21589,X,X,X
21590,X,X,X
21591,X,X,X
21592,X,X,X
21593,X,X,X
21594,X,X,X
21595,X,X,X
21596,X,X,X
21597,X,X,X
21598,X,X,X
21599,X,X,X
21600,X,X,X
21601,X,X,X
21602,X,X,X
21603,X,X,X
21604,X,X,X
21605,X,X,X
21606,X,X,X
21607,X,X,X
21608,X,X,X
21609,X,X,X
21610,X,X,X
21611,X,X,X
21612,X,X,X
21613,X,X,X
21614,X,X,X
21615,X,X,X
21616,X,X,X
21617,X,X,X
21618,X,X,X
21619,X,X,X
21620,X,X,X
21621,X,X,X
21622,X,X,X
21623,X,X,X
21624,X,X,X
21625,X,X,X
21626,X,X,X
21627,X,X,X
21628,X,X,X
21629,X,X,X
21630,X,X,X
21631,X,X,X
21632,X,X,X
21633,X,X,X
21634,X,X,X
21635,X,X,X
21636,X,X,X
21637,X,X,X
21638,X,X,X
21639,X,X,X
21640,X,X,X
21641,X,X,X
21642,X,X,X
21643,X,X,X
21644,X,X,X
21645,X,X,X
21646,X,X,X
21647,X,X,X
21648,X,X,X
21649,X,X,X
21650,X,X,X
21651,X,X,X
21652,X,X,X
21653,X,X,X
21654,X,X,X
21655,X,X,X
21656,X,X,X
21657,X,X,X
21658,X,X,X
21659,X,X,X
21660,X,X,X
21661,X,X,X
21662,X,X,X
21663,X,X,X
21664,X,X,X
21665,X,X,X
21666,X,X,X
21667,X,X,X
21668,X,X,X
21669,X,X,X
21670,X,X,X
21671,X,X,X
21672,X,X,X
21673,X,X,X
21674,X,X,X
21675,X,X,X
21676,X,X,X
21677,X,X,X
21678,X,X,X
21679,X,X,X
21680,X,X,X
21681,X,X,X
21682,X,X,X
21683,X,X,X
21684,X,X,X
21685,X,X,X
21686,X,X,X
21687,X,X,X
21688,X,X,X
21689,X,X,X
21690,X,X,X
21691,X,X,X
21692,X,X,X
21693,X,X,X
21694,X,X,X
21695,X,X,X
21696,X,X,X
21697,X,X,X
21698,X,X,X
21699,X,X,X
21700,X,X,X
21701,X,X,X
21702,X,X,X
21703,X,X,X
21704,X,X,X
21705,X,X,X
21706,X,X,X
21707,X,X,X
21708,X,X,X
21709,X,X,X
21710,X,X,X
21711,X,X,X
21712,X,X,X
21713,X,X,X
21714,X,X,X
21715,X,X,X
21716,X,X,X
21717,X,X,X
21718,X,X,X
21719,X,X,X
21720,X,X,X
21721,X,X,X
21722,X,X,X
21723,X,X,X
21724,X,X,X
21725,X,X,X
21726,X,X,X
21727,X,X,X
21728,X,X,X
21729,X,X,X
21730,X,X,X
21731,X,X,X
21732,X,X,X
21733,X,X,X
21734,X,X,X
21735,X,X,X
21736,X,X,X
21737,X,X,X
21738,X,X,X
21739,X,X,X
21740,X,X,X
21741,X,X,X
21742,X,X,X
21743,X,X,X
21744,X,X,X
21745,X,X,X
21746,X,X,X
21747,X,X,X
21748,X,X,X
21749,X,X,X
21750,X,X,X
21751,X,X,X
21752,X,X,X
21753,X,X,X
21754,X,X,X
21755,X,X,X
21756,X,X,X
21757,X,X,X
21758,X,X,X
21759,X,X,X
21760,X,X,X
21761,X,X,X
21762,X,X,X
21763,X,X,X
21764,X,X,X
21765,X,X,X
21766,X,X,X
21767,X,X,X
21768,X,X,X
21769,X,X,X
21770,X,X,X
21771,X,X,X
21772,X,X,X
21773,X,X,X
21774,X,X,X
21775,X,X,X
21776,X,X,X
21777,X,X,X
21778,X,X,X
21779,X,X,X
21780,X,X,X
21781,X,X,X
21782,X,X,X
21783,X,X,X
21784,X,X,X
21785,X,X,X
21786,X,X,X
21787,X,X,X
21788,X,X,X
21789,X,X,X
21790,X,X,X
21791,X,X,X
21792,X,X,X
21793,X,X,X
21794,X,X,X
21795,X,X,X
21796,X,X,X
21797,X,X,X
21798,X,X,X
21799,X,X,X
21800,X,X,X
21801,X,X,X
21802,X,X,X
21803,X,X,X
21804,X,X,X
21805,X,X,X
21806,X,X,X
21807,X,X,X
21808,X,X,X
21809,X,X,X
21810,X,X,X
21811,X,X,X
21812,X,X,X
21813,X,X,X
21814,X,X,X
21815,X,X,X
21816,X,X,X
21817,X,X,X
21818,X,X,X
21819,X,X,X
21820,X,X,X
21821,X,X,X
21822,X,X,X
21823,X,X,X
21824,X,X,X
21825,X,X,X
21826,X,X,X
21827,X,X,X
21828,X,X,X
21829,X,X,X
21830,X,X,X
21831,X,X,X
21832,X,X,X
21833,X,X,X
21834,X,X,X
21835,X,X,X
21836,X,X,X
21837,X,X,X
21838,X,X,X
21839,X,X,X
21840,X,X,X
21841,X,X,X
21842,X,X,X
21843,X,X,X
21844,X,X,X
21845,X,X,X
21846,X,X,X
21847,X,X,X
21848,X,X,X
21849,X,X,X
21850,X,X,X
21851,X,X,X
21852,X,X,X
21853,X,X,X
21854,X,X,X
21855,X,X,X
21856,X,X,X
21857,X,X,X
21858,X,X,X
21859,X,X,X
21860,X,X,X
21861,X,X,X
21862,X,X,X
21863,X,X,X
21864,X,X,X
21865,X,X,X
21866,X,X,X
21867,X,X,X
21868,X,X,X
21869,X,X,X
21870,X,X,X
21871,X,X,X
21872,X,X,X
21873,X,X,X
21874,X,X,X
21875,X,X,X
21876,X,X,X
21877,X,X,X
21878,X,X,X
21879,X,X,X
21880,X,X,X
21881,X,X,X
21882,X,X,X
21883,X,X,X
21884,X,X,X
21885,X,X,X
21886,X,X,X
21887,X,X,X
21888,X,X,X
21889,X,X,X
21890,X,X,X
21891,X,X,X
21892,X,X,X
21893,X,X,X
21894,X,X,X
21895,X,X,X
21896,X,X,X
21897,X,X,X
21898,X,X,X
21899,X,X,X
21900,X,X,X
21901,X,X,X
21902,X,X,X
21903,X,X,X
21904,X,X,X
21905,X,X,X
21906,X,X,X
21907,X,X,X
21908,X,X,X
21909,X,X,X
21910,X,X,X
21911,X,X,X
21912,X,X,X
21913,X,X,X
21914,X,X,X
21915,X,X,X
21916,X,X,X
21917,X,X,X
21918,X,X,X
21919,X,X,X
21920,X,X,X
21921,X,X,X
21922,X,X,X
21923,X,X,X
21924,X,X,X
21925,X,X,X
21926,X,X,X
21927,X,X,X
21928,X,X,X
21929,X,X,X
21930,X,X,X
21931,X,X,X
21932,X,X,X
21933,X,X,X
21934,X,X,X
21935,X,X,X
21936,X,X,X
21937,X,X,X
21938,X,X,X
21939,X,X,X
21940,X,X,X
21941,X,X,X
21942,X,X,X
21943,X,X,X
21944,X,X,X
21945,X,X,X
21946,X,X,X
21947,X,X,X
21948,X,X,X
21949,X,X,X
21950,X,X,X
21951,X,X,X
21952,X,X,X
21953,X,X,X
21954,X,X,X
21955,X,X,X
21956,X,X,X
21957,X,X,X
21958,X,X,X
21959,X,X,X
21960,X,X,X
21961,X,X,X
21962,X,X,X
21963,X,X,X
21964,X,X,X
21965,X,X,X
21966,X,X,X
21967,X,X,X
21968,X,X,X
21969,X,X,X
21970,X,X,X
21971,X,X,X
21972,X,X,X
21973,X,X,X
21974,X,X,X
21975,X,X,X
21976,X,X,X
21977,X,X,X
21978,X,X,X
21979,X,X,X
21980,X,X,X
21981,X,X,X
21982,X,X,X
21983,X,X,X
21984,X,X,X
21985,X,X,X
21986,X,X,X
21987,X,X,X
21988,X,X,X
21989,X,X,X
21990,X,X,X
21991,X,X,X
21992,X,X,X
21993,X,X,X
21994,X,X,X
21995,X,X,X
21996,X,X,X
21997,X,X,X
21998,X,X,X
21999,X,X,X
22000,X,X,X
22001,X,X,X
22002,X,X,X
22003,X,X,X
22004,X,X,X
22005,X,X,X
22006,X,X,X
22007,X,X,X
22008,X,X,X
22009,X,X,X
22010,X,X,X
22011,X,X,X
22012,X,X,X
22013,X,X,X
22014,X,X,X
22015,X,X,X
22016,X,X,X
22017,X,X,X
22018,X,X,X
22019,X,X,X
22020,X,X,X
22021,X,X,X
22022,X,X,X
22023,X,X,X
22024,X,X,X
22025,X,X,X
22026,X,X,X
22027,X,X,X
22028,X,X,X
22029,X,X,X
22030,X,X,X
22031,X,X,X
22032,X,X,X
22033,X,X,X
22034,X,X,X
22035,X,X,X
22036,X,X,X
22037,X,X,X
22038,X,X,X
22039,X,X,X
22040,X,X,X
22041,X,X,X
22042,X,X,X
22043,X,X,X
22044,X,X,X
22045,X,X,X
22046,X,X,X
22047,X,X,X
22048,X,X,X
22049,X,X,X
22050,X,X,X
22051,X,X,X
22052,X,X,X
22053,X,X,X
22054,X,X,X
22055,X,X,X
22056,X,X,X
22057,X,X,X
22058,X,X,X
22059,X,X,X
22060,X,X,X
22061,X,X,X
22062,X,X,X
22063,X,X,X
22064,X,X,X
22065,X,X,X
22066,X,X,X
22067,X,X,X
22068,X,X,X
22069,X,X,X
22070,X,X,X
22071,X,X,X
22072,X,X,X
22073,X,X,X
22074,X,X,X
22075,X,X,X
22076,X,X,X
22077,X,X,X
22078,X,X,X
22079,X,X,X
22080,X,X,X
22081,X,X,X
22082,X,X,X
22083,X,X,X
22084,X,X,X
22085,X,X,X
22086,X,X,X
22087,X,X,X
22088,X,X,X
22089,X,X,X
22090,X,X,X
22091,X,X,X
22092,X,X,X
22093,X,X,X
22094,X,X,X
22095,X,X,X
22096,X,X,X
22097,X,X,X
22098,X,X,X
22099,X,X,X
22100,X,X,X
22101,X,X,X
22102,X,X,X
22103,X,X,X
22104,X,X,X
22105,X,X,X
22106,X,X,X
22107,X,X,X
22108,X,X,X
22109,X,X,X
22110,X,X,X
22111,X,X,X
22112,X,X,X
22113,X,X,X
22114,X,X,X
22115,X,X,X
22116,X,X,X
22117,X,X,X
22118,X,X,X
22119,X,X,X
22120,X,X,X
22121,X,X,X
22122,X,X,X
22123,X,X,X
22124,X,X,X
22125,X,X,X
22126,X,X,X
22127,X,X,X
22128,X,X,X
22129,X,X,X
22130,X,X,X
22131,X,X,X
22132,X,X,X
22133,X,X,X
22134,X,X,X
22135,X,X,X
22136,X,X,X
22137,X,X,X
22138,X,X,X
22139,X,X,X
22140,X,X,X
22141,X,X,X
22142,X,X,X
22143,X,X,X
22144,X,X,X
22145,X,X,X
22146,X,X,X
22147,X,X,X
22148,X,X,X
22149,X,X,X
22150,X,X,X
22151,X,X,X
22152,X,X,X
22153,X,X,X
22154,X,X,X
22155,X,X,X
22156,X,X,X
22157,X,X,X
22158,X,X,X
22159,X,X,X
22160,X,X,X
22161,X,X,X
22162,X,X,X
22163,X,X,X
22164,X,X,X
22165,X,X,X
22166,X,X,X
22167,X,X,X
22168,X,X,X
22169,X,X,X
22170,X,X,X
22171,X,X,X
22172,X,X,X
22173,X,X,X
22174,X,X,X
22175,X,X,X
22176,X,X,X
22177,X,X,X
22178,X,X,X
22179,X,X,X
22180,X,X,X
22181,X,X,X
22182,X,X,X
22183,X,X,X
22184,X,X,X
22185,X,X,X
22186,X,X,X
22187,X,X,X
22188,X,X,X
22189,X,X,X
22190,X,X,X
22191,X,X,X
22192,X,X,X
22193,X,X,X
22194,X,X,X
22195,X,X,X
22196,X,X,X
22197,X,X,X
22198,X,X,X
22199,X,X,X
22200,X,X,X
22201,X,X,X
22202,X,X,X
22203,X,X,X
22204,X,X,X
22205,X,X,X
22206,X,X,X
22207,X,X,X
22208,X,X,X
22209,X,X,X
22210,X,X,X
22211,X,X,X
22212,X,X,X
22213,X,X,X
22214,X,X,X
22215,X,X,X
22216,X,X,X
22217,X,X,X
22218,X,X,X
22219,X,X,X
22220,X,X,X
22221,X,X,X
22222,X,X,X
22223,X,X,X
22224,X,X,X
22225,X,X,X
22226,X,X,X
22227,X,X,X
22228,X,X,X
22229,X,X,X
22230,X,X,X
22231,X,X,X
22232,X,X,X
22233,X,X,X
22234,X,X,X
22235,X,X,X
22236,X,X,X
22237,X,X,X
22238,X,X,X
22239,X,X,X
22240,X,X,X
22241,X,X,X
22242,X,X,X
22243,X,X,X
22244,X,X,X
22245,X,X,X
22246,X,X,X
22247,X,X,X
22248,X,X,X
22249,X,X,X
22250,X,X,X
22251,X,X,X
22252,X,X,X
22253,X,X,X
22254,X,X,X
22255,X,X,X
22256,X,X,X
22257,X,X,X
22258,X,X,X
22259,X,X,X
22260,X,X,X
22261,X,X,X
22262,X,X,X
22263,X,X,X
22264,X,X,X
22265,X,X,X
22266,X,X,X
22267,X,X,X
22268,X,X,X
22269,X,X,X
22270,X,X,X
22271,X,X,X
22272,X,X,X
22273,X,X,X
22274,X,X,X
22275,X,X,X
22276,X,X,X
22277,X,X,X
22278,X,X,X
22279,X,X,X
22280,X,X,X
22281,X,X,X
22282,X,X,X
22283,X,X,X
22284,X,X,X
22285,X,X,X
22286,X,X,X
22287,X,X,X
22288,X,X,X
22289,X,X,X
22290,X,X,X
22291,X,X,X
22292,X,X,X
22293,X,X,X
22294,X,X,X
22295,X,X,X
22296,X,X,X
22297,X,X,X
22298,X,X,X
22299,X,X,X
22300,X,X,X
22301,X,X,X
22302,X,X,X
22303,X,X,X
22304,X,X,X
22305,X,X,X
22306,X,X,X
22307,X,X,X
22308,X,X,X
22309,X,X,X
22310,X,X,X
22311,X,X,X
22312,X,X,X
22313,X,X,X
22314,X,X,X
22315,X,X,X
22316,X,X,X
22317,X,X,X
22318,X,X,X
22319,X,X,X
22320,X,X,X
22321,X,X,X
22322,X,X,X
22323,X,X,X
22324,X,X,X
22325,X,X,X
22326,X,X,X
22327,X,X,X
22328,X,X,X
22329,X,X,X
22330,X,X,X
22331,X,X,X
22332,X,X,X
22333,X,X,X
22334,X,X,X
22335,X,X,X
22336,X,X,X
22337,X,X,X
22338,X,X,X
22339,X,X,X
22340,X,X,X
22341,X,X,X
22342,X,X,X
22343,X,X,X
22344,X,X,X
22345,X,X,X
22346,X,X,X
22347,X,X,X
22348,X,X,X
22349,X,X,X
22350,X,X,X
22351,X,X,X
22352,X,X,X
22353,X,X,X
22354,X,X,X
22355,X,X,X
22356,X,X,X
22357,X,X,X
22358,X,X,X
22359,X,X,X
22360,X,X,X
22361,X,X,X
22362,X,X,X
22363,X,X,X
22364,X,X,X
22365,X,X,X
22366,X,X,X
22367,X,X,X
22368,X,X,X
22369,X,X,X
22370,X,X,X
22371,X,X,X
22372,X,X,X
22373,X,X,X
22374,X,X,X
22375,X,X,X
22376,X,X,X
22377,X,X,X
22378,X,X,X
22379,X,X,X
22380,X,X,X
22381,X,X,X
22382,X,X,X
22383,X,X,X
22384,X,X,X
22385,X,X,X
22386,X,X,X
22387,X,X,X
22388,X,X,X
22389,X,X,X
22390,X,X,X
22391,X,X,X
22392,X,X,X
22393,X,X,X
22394,X,X,X
22395,X,X,X
22396,X,X,X
22397,X,X,X
22398,X,X,X
22399,X,X,X
22400,X,X,X
22401,X,X,X
22402,X,X,X
22403,X,X,X
22404,X,X,X
22405,X,X,X
22406,X,X,X
22407,X,X,X
22408,X,X,X
22409,X,X,X
22410,X,X,X
22411,X,X,X
22412,X,X,X
22413,X,X,X
22414,X,X,X
22415,X,X,X
22416,X,X,X
22417,X,X,X
22418,X,X,X
22419,X,X,X
22420,X,X,X
22421,X,X,X
22422,X,X,X
22423,X,X,X
22424,X,X,X
22425,X,X,X
22426,X,X,X
22427,X,X,X
22428,X,X,X
22429,X,X,X
22430,X,X,X
22431,X,X,X
22432,X,X,X
22433,X,X,X
22434,X,X,X
22435,X,X,X
22436,X,X,X
22437,X,X,X
22438,X,X,X
22439,X,X,X
22440,X,X,X
22441,X,X,X
22442,X,X,X
22443,X,X,X
22444,X,X,X
22445,X,X,X
22446,X,X,X
22447,X,X,X
22448,X,X,X
22449,X,X,X
22450,X,X,X
22451,X,X,X
22452,X,X,X
22453,X,X,X
22454,X,X,X
22455,X,X,X
22456,X,X,X
22457,X,X,X
22458,X,X,X
22459,X,X,X
22460,X,X,X
22461,X,X,X
22462,X,X,X
22463,X,X,X
22464,X,X,X
22465,X,X,X
22466,X,X,X
22467,X,X,X
22468,X,X,X
22469,X,X,X
22470,X,X,X
22471,X,X,X
22472,X,X,X
22473,X,X,X
22474,X,X,X
22475,X,X,X
22476,X,X,X
22477,X,X,X
22478,X,X,X
22479,X,X,X
22480,X,X,X
22481,X,X,X
22482,X,X,X
22483,X,X,X
22484,X,X,X
22485,X,X,X
22486,X,X,X
22487,X,X,X
22488,X,X,X
22489,X,X,X
22490,X,X,X
22491,X,X,X
22492,X,X,X
22493,X,X,X
22494,X,X,X
22495,X,X,X
22496,X,X,X
22497,X,X,X
22498,X,X,X
22499,X,X,X
22500,X,X,X
22501,X,X,X
22502,X,X,X
22503,X,X,X
22504,X,X,X
22505,X,X,X
22506,X,X,X
22507,X,X,X
22508,X,X,X
22509,X,X,X
22510,X,X,X
22511,X,X,X
22512,X,X,X
22513,X,X,X
22514,X,X,X
22515,X,X,X
22516,X,X,X
22517,X,X,X
22518,X,X,X
22519,X,X,X
22520,X,X,X
22521,X,X,X
22522,X,X,X
22523,X,X,X
22524,X,X,X
22525,X,X,X
22526,X,X,X
22527,X,X,X
22528,X,X,X
22529,X,X,X
22530,X,X,X
22531,X,X,X
22532,X,X,X
22533,X,X,X
22534,X,X,X
22535,X,X,X
22536,X,X,X
22537,X,X,X
22538,X,X,X
22539,X,X,X
22540,X,X,X
22541,X,X,X
22542,X,X,X
22543,X,X,X
22544,X,X,X
22545,X,X,X
22546,X,X,X
22547,X,X,X
22548,X,X,X
22549,X,X,X
22550,X,X,X
22551,X,X,X
22552,X,X,X
22553,X,X,X
22554,X,X,X
22555,X,X,X
22556,X,X,X
22557,X,X,X
22558,X,X,X
22559,X,X,X
22560,X,X,X
22561,X,X,X
22562,X,X,X
22563,X,X,X
22564,X,X,X
22565,X,X,X
22566,X,X,X
22567,X,X,X
22568,X,X,X
22569,X,X,X
22570,X,X,X
22571,X,X,X
22572,X,X,X
22573,X,X,X
22574,X,X,X
22575,X,X,X
22576,X,X,X
22577,X,X,X
22578,X,X,X
22579,X,X,X
22580,X,X,X
22581,X,X,X
22582,X,X,X
22583,X,X,X
22584,X,X,X
22585,X,X,X
22586,X,X,X
22587,X,X,X
22588,X,X,X
22589,X,X,X
22590,X,X,X
22591,X,X,X
22592,X,X,X
22593,X,X,X
22594,X,X,X
22595,X,X,X
22596,X,X,X
22597,X,X,X
22598,X,X,X
22599,X,X,X
22600,X,X,X
22601,X,X,X
22602,X,X,X
22603,X,X,X
22604,X,X,X
22605,X,X,X
22606,X,X,X
22607,X,X,X
22608,X,X,X
22609,X,X,X
22610,X,X,X
22611,X,X,X
22612,X,X,X
22613,X,X,X
22614,X,X,X
22615,X,X,X
22616,X,X,X
22617,X,X,X
22618,X,X,X
22619,X,X,X
22620,X,X,X
22621,X,X,X
22622,X,X,X
22623,X,X,X
22624,X,X,X
22625,X,X,X
22626,X,X,X
22627,X,X,X
22628,X,X,X
22629,X,X,X
22630,X,X,X
22631,X,X,X
22632,X,X,X
22633,X,X,X
22634,X,X,X
22635,X,X,X
22636,X,X,X
22637,X,X,X
22638,X,X,X
22639,X,X,X
22640,X,X,X
22641,X,X,X
22642,X,X,X
22643,X,X,X
22644,X,X,X
22645,X,X,X
22646,X,X,X
22647,X,X,X
22648,X,X,X
22649,X,X,X
22650,X,X,X
22651,X,X,X
22652,X,X,X
22653,X,X,X
22654,X,X,X
22655,X,X,X
22656,X,X,X
22657,X,X,X
22658,X,X,X
22659,X,X,X
22660,X,X,X
22661,X,X,X
22662,X,X,X
22663,X,X,X
22664,X,X,X
22665,X,X,X
22666,X,X,X
22667,X,X,X
22668,X,X,X
22669,X,X,X
22670,X,X,X
22671,X,X,X
22672,X,X,X
22673,X,X,X
22674,X,X,X
22675,X,X,X
22676,X,X,X
22677,X,X,X
22678,X,X,X
22679,X,X,X
22680,X,X,X
22681,X,X,X
22682,X,X,X
22683,X,X,X
22684,X,X,X
22685,X,X,X
22686,X,X,X
22687,X,X,X
22688,X,X,X
22689,X,X,X
22690,X,X,X
22691,X,X,X
22692,X,X,X
22693,X,X,X
22694,X,X,X
22695,X,X,X
22696,X,X,X
22697,X,X,X
22698,X,X,X
22699,X,X,X
22700,X,X,X
22701,X,X,X
22702,X,X,X
22703,X,X,X
22704,X,X,X
22705,X,X,X
22706,X,X,X
22707,X,X,X
22708,X,X,X
22709,X,X,X
22710,X,X,X
22711,X,X,X
22712,X,X,X
22713,X,X,X
22714,X,X,X
22715,X,X,X
22716,X,X,X
22717,X,X,X
22718,X,X,X
22719,X,X,X
22720,X,X,X
22721,X,X,X
22722,X,X,X
22723,X,X,X
22724,X,X,X
22725,X,X,X
22726,X,X,X
22727,X,X,X
22728,X,X,X
22729,X,X,X
22730,X,X,X
22731,X,X,X
22732,X,X,X
22733,X,X,X
22734,X,X,X
22735,X,X,X
22736,X,X,X
22737,X,X,X
22738,X,X,X
22739,X,X,X
